Sail Date.,QTY.(KGS)
2018-02-24,27900
2018-02-24,27200
2018-02-24,19408
2018-02-24,7040
2018-02-24,97920
2018-02-25,55500
2018-02-25,13300
2018-02-25,16000
2018-02-25,14600
2018-02-25,8400
2018-02-25,23850
2018-02-25,17037
2018-02-25,19634
2018-02-26,57600
2018-02-26,7005
2018-02-26,17612
2018-02-26,160283
2018-02-26,16000
2018-02-26,15876
2018-02-26,17440
2018-02-26,18461
2018-02-26,8250
2018-02-26,30600
2018-02-26,26320
2018-02-26,9306
2018-02-26,5400
2018-02-26,22171
2018-02-26,50300
2018-02-28,70105
2018-02-28,24275
2018-02-28,14300
2018-02-28,44000
2018-02-28,15000
2018-02-28,19033
2018-02-28,40352
2018-02-28,27500
2018-02-28,37200
2018-02-28,30000
2018-02-28,55998
2018-02-28,16670
2018-02-28,11693
2018-02-28,19200
2018-02-28,17078
2018-02-28,8715
2018-02-28,26000
2018-02-28,87848
2018-02-28,24000
2018-02-28,15876
2018-02-28,27950
2018-02-28,25000
2018-02-28,7600
2018-02-28,27600
2018-02-28,15928
2018-02-28,36000
2018-02-28,12500
2018-02-28,30876
2018-02-28,18400
2018-02-28,38379
2018-02-28,20000
2018-02-28,36286
2018-02-28,41281
2018-02-28,48000
2018-02-28,16480
2018-02-28,18000
2018-02-28,16000
2018-02-28,12995
2018-02-28,19958
2018-02-28,9916
2018-02-28,22820
2018-02-28,17400
2018-02-28,28340
2018-02-28,76800
2018-02-28,147000
2018-02-28,26500
2018-02-28,122100
2018-02-28,31602
2018-02-28,184800
2018-02-28,38400
2018-02-28,97116
2018-02-28,55000
2018-02-28,42650
2018-02-28,19500
2018-02-28,94410
2018-02-28,49780
2018-02-28,13500
2018-02-28,13358
2018-02-28,8639
2018-02-28,63634
2018-02-28,40000
2018-02-28,11880
2018-02-28,96797
2018-03-01,23880
2018-03-01,7210
2018-03-01,8495
2018-03-01,19958
2018-03-01,38400
2018-03-01,15876
2018-03-01,8600
2018-03-01,20699
2018-03-01,19200
2018-03-01,23599
2018-03-01,15960
2018-03-01,37500
2018-03-01,24000
2018-03-01,8000
2018-03-01,5500
2018-03-01,31752
2018-03-01,24982
2018-03-01,11480
2018-03-01,19141
2018-03-01,93019
2018-03-01,42000
2018-03-01,52320
